sID,dR,dI,gameLength,choice,RT
13,-12,-1,5,2,0.7308
13,-12,1,10,2,0.6231
13,-12,0,10,2,0.5541
13,-12,0,5,2,0.5525
13,8,1,5,1,0.4834
13,12,0,5,1,0.6488
13,12,1,10,1,0.5341
13,-12,-1,10,2,0.5671
13,4,-1,10,2,0.642
13,4,1,10,1,0.5986
13,4,0,10,1,0.5957
13,-12,1,10,2,0.8137
13,-30,-1,5,2,0.5383
13,-30,0,5,2,0.4268
13,12,0,5,1,0.7927
13,-12,0,5,2,0.6142
13,8,-1,5,1,0.6721
13,4,1,10,1,0.7489
13,4,-1,5,2,0.49
13,4,0,5,1,0.5949
13,-30,0,10,2,0.3484
13,4,1,5,1,0.6014
13,12,0,5,1,0.5418
13,12,1,5,1,0.3772
13,12,-1,5,1,0.5595
13,-4,0,5,2,0.5699
13,-30,0,10,2,0.3387
13,-12,0,5,2,0.5132
13,30,-1,10,1,0.3733
13,12,1,5,1,0.5494
13,-20,0,5,2,0.8029
13,20,1,10,1,0.539
13,12,0,5,1,0.4226
13,-8,0,10,2,0.5877
13,12,0,5,1,0.6897
13,30,-1,5,1,0.4392
13,-30,-1,10,2,0.2868
13,-12,0,10,2,0.4861
13,20,0,5,1,0.4069
13,12,-1,10,1,0.4358
13,-12,0,10,1,0.5592
13,-20,1,10,2,0.3609
13,30,0,5,1,0.408
13,30,-1,10,1,0.5292
13,8,0,10,2,0.5833
13,-30,-1,5,2,0.3385
13,12,1,5,1,0.6272
13,12,0,10,1,0.6507
13,-4,0,5,1,0.5788
13,-20,1,10,2,0.3849
13,-12,0,5,2,0.4952
13,-8,-1,5,2,0.7242
13,-20,1,5,2,0.6694
13,20,0,10,1,0.5172
13,-12,1,5,2,0.5853
13,20,1,10,1,0.5433
13,12,0,10,1,0.4885
13,-4,0,10,2,0.575
13,30,0,10,1,0.41
13,-20,0,10,2,0.5396
13,-4,1,10,2,0.7147
13,-8,0,5,2,0.708
13,30,0,5,1,0.4078
13,30,1,5,1,0.4128
13,30,-1,5,1,0.3918
13,-4,-1,10,1,0.7628
13,-20,0,10,1,0.489
13,-30,-1,10,2,0.3788
13,-12,-1,5,2,0.5302
13,20,1,10,1,0.4793
13,-30,1,10,2,0.5846
13,20,0,10,1,0.4114
13,30,-1,10,1,0.416
13,-8,1,10,2,0.548
13,8,-1,10,1,0.4376
13,-30,0,10,2,0.2537
13,20,1,5,1,0.4761
13,-4,-1,5,2,0.5364
13,-8,1,5,2,0.5196
13,4,-1,5,1,0.7369
13,-8,0,10,2,0.6839
13,-12,-1,5,2,1.0857
13,20,-1,5,1,0.349
13,-4,1,5,2,0.5772
13,12,0,10,1,0.7089
13,-12,1,10,2,0.5937
13,-4,1,10,2,0.5728
13,-12,1,5,2,0.8241
13,-12,1,5,2,0.6264
13,-8,1,5,2,0.4876
13,-8,0,10,2,0.7297
13,12,0,10,1,0.7878
13,4,1,10,1,0.7516
13,8,-1,10,1,0.6909
13,-4,0,10,2,0.5332
13,30,0,10,1,0.4424
13,-12,1,10,2,0.5159
13,30,1,5,1,0.3683
13,12,-1,10,1,0.5753
13,12,-1,10,1,0.4386
13,-20,0,10,2,0.3152
13,20,0,5,1,0.4053
13,-8,1,10,2,0.5367
13,-12,-1,10,2,0.7468
13,4,0,5,1,0.5222
13,-30,1,5,2,0.318
13,-20,0,5,2,0.6297
13,-20,-1,10,2,0.3032
13,20,0,5,1,0.4176
13,8,-1,5,1,0.5022
13,-8,-1,5,2,0.7384
13,-30,0,10,2,0.3825
13,-12,0,10,2,0.6957
13,-12,1,5,2,0.4083
13,4,0,5,1,0.7737
13,-12,0,5,2,0.6815
13,4,-1,5,1,0.809
13,8,0,5,1,0.7646
13,-20,-1,5,2,0.4729
13,-30,1,5,2,0.4038
13,12,0,10,1,0.6501
13,20,1,5,1,0.6706
13,20,-1,10,1,0.5088
13,30,0,10,1,0.643
13,-8,0,10,1,0.4214
13,30,0,5,1,0.3377
13,-4,-1,5,2,0.6247
13,4,1,5,2,0.3499
13,-12,0,10,2,0.6591
13,-8,0,5,2,0.5164
13,-20,0,5,2,0.4543
13,8,0,10,1,0.5074
13,20,0,5,1,0.3934
13,30,1,10,1,0.3158
13,-8,0,10,2,0.7105
13,-8,-1,10,2,0.5993
13,8,-1,10,1,0.586
13,-30,-1,10,2,0.2688
13,20,0,10,1,0.6208
13,-30,0,5,2,0.3254
13,30,1,10,1,0.3907
13,12,1,10,1,0.511
13,-20,0,10,2,0.4566
13,8,1,10,1,0.5864
13,-20,0,5,2,0.6544
13,4,0,10,1,0.6829
13,20,0,5,1,0.5012
13,-30,1,10,2,0.3514
13,8,1,5,1,0.6774
13,8,0,5,1,0.6551
13,-4,1,10,2,0.6531
13,-8,0,5,2,0.609
13,-30,0,5,2,0.5765
13,8,-1,5,2,0.6377
13,-8,0,10,2,0.7199
13,8,0,5,1,0.3697
13,-20,0,5,2,0.4178
13,12,-1,5,1,0.475
13,-4,-1,10,1,0.7184
13,4,0,5,1,0.5682
13,30,1,10,1,0.4383
13,-20,1,5,2,0.676
13,-4,0,5,2,0.7222
13,4,0,10,2,1.0813
13,-12,0,10,2,0.6268
13,20,0,10,1,0.5769
13,20,1,5,1,0.6812
13,-12,-1,10,2,0.5777
13,-12,0,5,2,0.4678
13,-30,0,10,2,0.3789
13,-30,0,5,2,0.3768
13,-8,0,10,2,0.5414
13,30,0,5,1,0.4629
13,-30,1,5,2,0.4165
13,12,0,10,1,0.5645
13,20,-1,10,1,0.4481
13,30,1,5,1,0.4497
13,20,-1,10,1,0.433
13,-4,-1,10,1,0.699
13,12,1,5,1,0.7899
13,-8,0,5,2,0.4306
13,-20,0,5,2,0.6307
13,12,-1,5,1,0.5982
13,20,-1,5,1,0.5906
13,30,1,5,1,0.4281
13,-20,0,10,2,0.5152
13,-20,0,5,2,0.6019
13,8,0,10,1,0.6328
13,-20,0,10,2,0.4443
13,8,0,5,2,0.6987
13,30,-1,5,1,0.3572
13,12,0,5,2,0.5293
13,4,0,5,1,0.3642
13,8,1,10,2,0.4898
13,-12,0,5,2,0.732
13,30,-1,10,1,0.3234
13,-4,1,5,2,0.8526
13,-30,0,10,2,0.4416
13,-8,0,5,2,0.8649
13,20,0,10,1,0.5026
13,-8,1,10,2,0.844
13,-8,0,5,2,0.6508
13,30,0,5,1,0.2648
13,4,1,10,1,0.6837
13,20,0,5,1,0.4432
13,-30,0,5,2,0.5804
13,-4,0,5,2,0.5997
13,-20,1,5,2,0.4934
13,30,0,10,1,0.2587
13,30,0,10,1,0.3962
13,-20,-1,5,2,0.4107
13,-30,0,10,2,0.5902
13,8,0,10,2,0.523
13,-4,1,5,1,0.6647
13,-4,0,10,2,0.607
13,8,0,10,1,0.7516
13,-30,-1,5,2,0.3438
13,-30,-1,5,2,0.4257
13,12,1,10,1,0.6994
13,30,0,5,1,0.4494
13,12,0,5,1,0.618
13,8,1,10,1,0.8218
13,-4,-1,5,2,0.8398
13,-4,0,5,1,0.6064
13,-8,0,5,2,0.6329
13,-4,0,5,2,0.6462
13,4,-1,5,1,0.878
13,20,-1,5,1,0.7242
13,-4,-1,5,2,0.6315
13,-8,-1,10,2,0.808
13,-8,-1,10,2,1.0511
13,-20,0,10,2,0.4225
13,-8,1,5,2,0.5778
13,-20,1,5,2,0.4168
13,8,-1,5,1,0.4971
13,-30,0,10,2,0.4733
13,-20,-1,10,2,0.624
13,4,0,10,1,0.6738
13,20,1,5,1,0.4245
13,-4,0,10,2,0.5017
13,-8,1,5,2,0.5798
13,20,-1,10,1,0.4111
13,8,1,5,1,0.6234
13,-4,1,5,2,0.6769
13,-30,1,10,2,0.359
13,4,1,5,1,0.6668
13,-30,1,10,2,0.4192
13,12,1,10,1,0.5523
13,4,0,5,1,0.885
13,8,1,5,2,0.6971
13,-30,-1,10,2,0.3146
13,-12,-1,5,2,0.6475
13,4,0,10,2,0.63
13,30,-1,5,1,0.5397
13,4,0,5,2,0.6715
13,-30,0,5,2,0.4974
13,12,0,10,1,0.4669
13,20,0,10,1,0.4808
13,4,-1,10,1,0.4178
13,8,0,5,1,0.4505
13,30,0,10,1,0.4387
13,-30,0,5,2,0.3456
13,-8,-1,5,1,0.6881
14,8,0,5,1,0.6888
14,-12,0,5,2,0.477
14,-8,0,5,2,0.742
14,-4,0,10,1,0.8342
14,-8,-1,5,2,0.5224
14,-4,0,10,2,0.6702
14,8,-1,10,1,0.7633
14,20,1,10,1,0.6879
14,4,-1,10,1,0.6382
14,30,0,10,1,0.4626
14,12,0,5,1,0.5274
14,-8,1,10,2,0.6724
14,-4,0,10,2,0.7082
14,-20,1,10,2,0.399
14,-4,0,10,2,0.7744
14,-4,-1,10,1,0.7753
14,8,0,10,1,0.6572
14,30,1,10,1,0.3067
14,4,0,10,1,0.5802
14,-20,-1,5,2,0.7621
14,-12,-1,10,2,0.554
14,-20,-1,5,2,0.4584
14,8,1,10,1,0.7235
14,-20,0,5,2,0.5081
14,30,0,5,1,0.3995
14,-20,0,10,2,0.4784
14,-8,-1,10,2,0.4311
14,-4,0,5,1,0.6296
14,4,0,10,2,0.8482
14,20,0,5,1,0.5509
14,8,0,5,1,0.5637
14,-20,-1,10,2,0.3785
14,30,0,10,1,0.2946
14,8,0,10,1,0.5555
14,-4,1,10,1,0.4985
14,4,-1,10,2,0.5794
14,20,0,5,1,0.5101
14,-12,0,10,2,0.5778
14,20,0,10,1,0.4964
14,-4,0,5,2,0.4039
14,4,1,5,2,0.7331
14,8,0,5,1,0.5559
14,-20,-1,10,2,0.6053
14,-30,1,5,2,0.3854
14,-8,0,10,2,0.6644
14,8,0,10,1,0.602
14,4,0,10,1,0.8432
14,30,0,5,1,0.5851
14,4,0,5,2,0.6492
14,-30,0,5,2,0.3166
14,20,-1,5,1,0.8542
14,20,0,10,1,0.5048
14,-20,1,10,2,0.4239
14,12,-1,5,2,0.6796
14,-12,0,10,2,0.7894
14,12,-1,10,1,0.5956
14,12,0,10,2,0.5846
14,-12,-1,5,2,0.512
14,-12,1,10,2,0.5395
14,-12,0,10,2,0.7046
14,-12,0,5,1,0.6664
14,8,1,5,1,0.8922
14,12,0,5,1,0.4772
14,12,1,10,1,0.5784
14,-12,-1,10,2,0.5424
14,4,-1,10,1,0.8439
14,4,1,10,1,1.0931
14,4,0,10,1,0.696
14,-12,1,10,2,0.5032
14,-30,-1,5,2,0.3767
14,-30,0,5,2,0.4034
14,12,0,5,1,0.507
14,-12,0,5,2,0.5055
14,8,-1,5,1,0.5203
14,4,1,10,1,0.6421
14,4,-1,5,1,0.7116
14,4,0,5,1,0.7647
14,-30,0,10,2,0.3656
14,4,1,5,1,0.6162
14,12,0,5,1,0.4677
14,12,1,5,1,0.6144
14,12,-1,5,1,0.5387
14,-4,0,5,2,0.7137
14,-30,0,10,2,0.4254
14,-12,0,5,2,0.4971
14,30,-1,10,1,0.4019
14,12,1,5,1,0.4194
14,-20,0,5,2,0.4492
14,20,1,10,1,0.5737
14,12,0,5,1,0.6739
14,-8,0,10,2,0.8494
14,12,0,5,1,0.593
14,30,-1,5,1,0.4147
14,-30,-1,10,2,0.4078
14,-12,0,10,2,0.5838
14,20,0,5,1,0.6942
14,12,-1,10,1,0.5899
14,-12,0,10,2,0.4073
14,-20,1,10,2,0.4203
14,30,0,5,1,0.3088
14,30,-1,10,1,0.3137
14,8,0,10,1,0.5897
14,-30,-1,5,2,0.4644
14,12,1,5,1,0.5572
14,12,0,10,1,0.4767
14,-4,0,5,2,0.6455
14,-20,1,10,2,0.4458
14,-12,0,5,2,0.6688
14,-8,-1,5,2,0.5333
14,-20,1,5,2,0.4544
14,20,0,10,1,0.5848
14,-12,1,5,2,0.5146
14,20,1,10,1,0.6106
14,12,0,10,1,0.4251
14,-4,0,10,2,0.6367
14,30,0,10,1,0.3207
14,-20,0,10,2,0.4778
14,-4,1,10,1,0.5374
14,-8,0,5,2,0.728
14,30,0,5,1,0.5316
14,30,1,5,1,0.4085
14,30,-1,5,1,0.3945
14,-4,-1,10,2,0.6092
14,-20,0,10,2,0.7661
14,-30,-1,10,2,0.4579
14,-12,-1,5,2,0.4767
14,20,1,10,1,0.5901
14,-30,1,10,2,0.4204
14,20,0,10,1,0.4533
14,30,-1,10,1,0.4565
14,-8,1,10,2,0.6011
14,8,-1,10,1,0.5513
14,-30,0,10,2,0.4359
14,20,1,5,1,0.5332
14,-4,-1,5,1,0.3557
14,-8,1,5,2,0.6804
14,4,-1,5,1,0.8378
14,-8,0,10,2,0.6773
14,-12,-1,5,2,0.6279
14,20,-1,5,1,0.5763
14,-4,1,5,1,0.6579
14,12,0,10,1,0.5784
14,-12,1,10,2,0.6714
14,-4,1,10,1,0.7747
14,-12,1,5,2,0.6609
14,-12,1,5,2,0.5291
14,-8,1,5,2,0.5841
14,-8,0,10,1,0.4869
14,12,0,10,1,0.6011
14,4,1,10,1,0.6475
14,8,-1,10,1,0.5188
14,-4,0,10,2,0.5629
14,30,0,10,1,0.5881
14,-12,1,10,2,0.5404
14,30,1,5,1,0.3846
14,12,-1,10,1,0.7687
14,12,-1,10,2,0.5383
14,-20,0,10,2,0.4812
14,20,0,5,1,0.5358
14,-8,1,10,2,0.5425
14,-12,-1,10,2,0.4801
14,4,0,5,2,0.4604
14,-30,1,5,2,0.3687
14,-20,0,5,2,0.4005
14,-20,-1,10,2,0.5266
14,20,0,5,1,0.4028
14,8,-1,5,1,0.6204
14,-8,-1,5,2,0.5859
14,-30,0,10,2,0.4613
14,-12,0,10,2,0.5948
14,-12,1,5,2,0.3687
14,4,0,5,2,0.7771
14,-12,0,5,2,0.4456
14,4,-1,5,1,0.9671
14,8,0,5,1,0.5342
14,-20,-1,5,2,0.4531
14,-30,1,5,2,0.3352
14,12,0,10,1,0.5918
14,20,1,5,1,0.5392
14,20,-1,10,1,0.4293
14,30,0,10,1,0.4625
14,-8,0,10,1,0.7525
14,30,0,5,1,0.2964
14,-4,-1,5,1,0.7571
14,4,1,5,1,0.4706
14,-12,0,10,2,0.4518
14,-8,0,5,2,0.6719
14,-20,0,5,2,0.3441
14,8,0,10,1,0.8109
14,20,0,5,1,0.6276
14,30,1,10,1,0.5415
14,-8,0,10,1,0.5554
14,-8,-1,10,1,0.5405
14,8,-1,10,1,0.6467
14,-30,-1,10,2,0.389
14,20,0,10,1,0.3802
14,-30,0,5,2,0.4135
14,30,1,10,1,0.4038
14,12,1,10,1,0.6875
14,-20,0,10,2,0.5167
14,8,1,10,1,0.7033
14,-20,0,5,2,0.7109
14,4,0,10,2,0.5334
14,20,0,5,1,0.4211
14,-30,1,10,2,0.4153
14,8,1,5,1,0.5813
14,8,0,5,1,0.7076
14,-4,1,10,2,0.9348
14,-8,0,5,2,0.6158
14,-30,0,5,2,0.4
14,8,-1,5,1,0.6968
14,-8,0,10,2,0.5121
14,8,0,5,2,0.5246
14,-20,0,5,2,0.5566
14,12,-1,5,1,0.4814
14,-4,-1,10,1,0.7079
14,4,0,5,1,0.9794
14,30,1,10,1,0.4536
14,-20,1,5,2,0.3908
14,-4,0,5,2,0.6041
14,4,0,10,1,0.6174
14,-12,0,10,1,0.4868
14,20,0,10,1,0.7001
14,20,1,5,1,0.6268
14,-12,-1,10,1,0.5158
14,-12,0,5,2,0.5192
14,-30,0,10,2,0.4673
14,-30,0,5,2,0.3816
14,-8,0,10,2,0.781
14,30,0,5,1,0.4266
14,-30,1,5,2,0.5163
14,12,0,10,1,0.6582
14,20,-1,10,1,0.5567
14,30,1,5,1,0.5829
14,20,-1,10,1,0.5384
14,-4,-1,10,2,0.4928
14,12,1,5,2,0.508
14,-8,0,5,2,0.6205
14,-20,0,5,2,0.4525
14,12,-1,5,1,0.6208
14,20,-1,5,1,0.3984
14,30,1,5,1,0.5375
14,-20,0,10,2,0.5251
14,-20,0,5,2,0.3941
14,8,0,10,1,0.6237
14,-20,0,10,2,0.5537
14,8,0,5,1,0.6354
14,30,-1,5,1,0.3887
14,12,0,5,1,0.6947
14,4,0,5,1,0.5686
14,8,1,10,1,0.6292
14,-12,0,5,2,0.5785
14,30,-1,10,1,0.403
14,-4,1,5,1,0.7657
14,-30,0,10,2,0.3684
14,-8,0,5,2,0.5733
14,20,0,10,1,0.399
14,-8,1,10,1,0.7544
14,-8,0,5,1,0.865
14,30,0,5,1,0.477
14,4,1,10,1,0.4822
14,20,0,5,1,0.4703
14,-30,0,5,2,0.5867
14,-4,0,5,1,0.7976
14,-20,1,5,2,0.4804
14,30,0,10,1,0.4589
14,30,0,10,1,0.3565
14,-20,-1,5,2,0.5988
14,-30,0,10,2,0.5392
14,8,0,10,1,0.6989
14,-4,1,5,2,0.5584
14,-4,0,10,2,0.5963
14,8,0,10,1,0.6396
14,-30,-1,5,2,0.4987
14,-30,-1,5,2,0.4017
14,12,1,10,1,0.6842
14,30,0,5,1,0.4641
14,12,0,5,1,0.4942
14,8,1,10,1,0.5142
14,-4,-1,5,2,0.5635
14,-4,0,5,2,0.7327
14,-8,0,5,1,0.4001
14,-4,0,5,1,0.6636
14,4,-1,5,2,0.7203
14,20,-1,5,1,0.5433
14,-4,-1,5,1,0.6634
14,-8,-1,10,2,0.6235
14,-8,-1,10,2,0.8097
14,-20,0,10,2,0.4898
14,-8,1,5,2,0.4727
14,-20,1,5,2,0.4764
14,8,-1,5,1,0.7563
14,-30,0,10,2,0.4313
14,-20,-1,10,2,0.5684
14,4,0,10,1,0.4683
14,20,1,5,1,0.4951
14,-4,0,10,2,0.5053
14,-8,1,5,1,0.6398
14,20,-1,10,1,0.5826
14,8,1,5,1,0.5373
14,-4,1,5,1,0.7852
14,-30,1,10,2,0.4992
14,4,1,5,1,0.6216
14,-30,1,10,2,0.345
14,12,1,10,1,0.4939
14,4,0,5,2,0.7766
14,8,1,5,1,0.6339
14,-30,-1,10,2,0.3972
14,-12,-1,5,2,0.5554
14,4,0,10,1,0.6433
14,30,-1,5,1,0.402
14,4,0,5,2,0.6845
14,-30,0,5,2,0.5297
14,12,0,10,1,0.5032
14,20,0,10,1,0.5377
14,4,-1,10,1,0.6712
14,8,0,5,1,0.7019
14,30,0,10,1,0.5224
14,-30,0,5,2,0.4564
14,-8,-1,5,2,0.5127
15,8,0,5,1,0.5221
15,-12,0,5,2,0.6083
15,-8,0,5,1,0.4673
15,-4,0,10,1,0.7228
15,-8,-1,5,2,0.6859
15,-4,0,10,2,0.8799
15,8,-1,10,2,0.5713
15,20,1,10,1,0.695
15,4,-1,10,2,0.7269
15,30,0,10,1,0.5099
15,12,0,5,1,0.5867
15,-8,1,10,2,0.6952
15,-4,0,10,2,0.4192
15,-20,1,10,2,0.548
15,-4,0,10,2,1.0555
15,-4,-1,10,2,0.7439
15,8,0,10,1,0.5387
15,30,1,10,1,0.3476
15,4,0,10,1,0.769
15,-20,-1,5,2,0.485
15,-12,-1,10,2,0.7161
15,-20,-1,5,2,0.4335
15,8,1,10,1,0.6191
15,-20,0,5,2,0.5534
15,30,0,5,1,0.4231
15,-20,0,10,2,0.4207
15,-8,-1,10,2,0.7941
15,-4,0,5,2,0.684
15,4,0,10,1,0.6783
15,20,0,5,2,0.3757
15,8,0,5,1,0.8552
15,-20,-1,10,2,0.4858
15,30,0,10,1,0.3961
15,8,0,10,2,0.5612
15,-4,1,10,2,0.6054
15,4,-1,10,1,0.7368
15,20,0,5,1,0.3442
15,-12,0,10,2,0.5016
15,20,0,10,1,0.481
15,-4,0,5,1,0.8955
15,4,1,5,2,0.9793
15,8,0,5,1,0.6758
15,-20,-1,10,2,0.5121
15,-30,1,5,2,0.436
15,-8,0,10,2,0.5333
15,8,0,10,1,0.6717
15,4,0,10,1,0.5949
15,30,0,5,1,0.3531
15,4,0,5,1,0.5802
15,-30,0,5,2,0.5168
15,20,-1,5,1,0.4294
15,20,0,10,1,0.4083
15,-20,1,10,2,0.5479
15,12,-1,5,1,0.5385
15,-12,0,10,2,0.5428
15,12,-1,10,1,0.516
15,12,0,10,1,0.6214
15,-12,-1,5,2,0.535
15,-12,1,10,2,0.7575
15,-12,0,10,2,0.5256
15,-12,0,5,2,0.6011
15,8,1,5,1,0.9592
15,12,0,5,1,0.6696
15,12,1,10,1,0.4255
15,-12,-1,10,2,0.4324
15,4,-1,10,1,0.8494
15,4,1,10,1,0.6769
15,4,0,10,1,1.0362
15,-12,1,10,2,0.4052
15,-30,-1,5,2,0.3633
15,-30,0,5,2,0.4322
15,12,0,5,1,0.7037
15,-12,0,5,2,0.5395
15,8,-1,5,1,0.501
15,4,1,10,1,0.6618
15,4,-1,5,1,0.897
15,4,0,5,1,0.4037
15,-30,0,10,2,0.4152
15,4,1,5,1,0.6214
15,12,0,5,1,0.4727
15,12,1,5,1,0.6374
15,12,-1,5,2,0.5034
15,-4,0,5,2,0.6227
15,-30,0,10,2,0.342
15,-12,0,5,2,0.4528
15,30,-1,10,1,0.5059
15,12,1,5,1,0.5516
15,-20,0,5,2,0.3471
15,20,1,10,1,0.5806
15,12,0,5,1,0.3506
15,-8,0,10,2,0.5924
15,12,0,5,1,0.7485
15,30,-1,5,1,0.3967
15,-30,-1,10,2,0.3364
15,-12,0,10,2,0.5823
15,20,0,5,1,0.404
15,12,-1,10,1,0.6401
15,-12,0,10,2,0.6573
15,-20,1,10,2,0.4801
15,30,0,5,1,0.4209
15,30,-1,10,1,0.3109
15,8,0,10,1,0.6017
15,-30,-1,5,2,0.3735
15,12,1,5,1,0.6514
15,12,0,10,1,0.495
15,-4,0,5,2,0.4636
15,-20,1,10,2,0.3088
15,-12,0,5,2,0.7296
15,-8,-1,5,1,0.6519
15,-20,1,5,2,0.4256
15,20,0,10,1,0.4562
15,-12,1,5,2,0.6826
15,20,1,10,1,0.5161
15,12,0,10,1,0.5534
15,-4,0,10,2,0.8221
15,30,0,10,1,0.516
15,-20,0,10,2,0.3493
15,-4,1,10,1,0.7706
15,-8,0,5,2,0.7843
15,30,0,5,1,0.4252
15,30,1,5,1,0.4401
15,30,-1,5,1,0.3859
15,-4,-1,10,2,0.9788
15,-20,0,10,2,0.6024
15,-30,-1,10,2,0.428
15,-12,-1,5,2,0.7462
15,20,1,10,1,0.4138
15,-30,1,10,2,0.4052
15,20,0,10,1,0.5199
15,30,-1,10,1,0.334
15,-8,1,10,2,0.7233
15,8,-1,10,1,0.5614
15,-30,0,10,2,0.3553
15,20,1,5,1,0.6587
15,-4,-1,5,1,0.6937
15,-8,1,5,2,0.77
15,4,-1,5,1,0.418
15,-8,0,10,2,0.5186
15,-12,-1,5,2,0.4713
15,20,-1,5,2,0.3722
15,-4,1,5,2,0.5533
15,12,0,10,1,0.4447
15,-12,1,10,2,0.4986
15,-4,1,10,2,0.7112
15,-12,1,5,2,0.6262
15,-12,1,5,2,0.5196
15,-8,1,5,2,0.8551
15,-8,0,10,2,0.6846
15,12,0,10,1,0.5019
15,4,1,10,2,0.6748
15,8,-1,10,1,0.3633
15,-4,0,10,2,0.4783
15,30,0,10,1,0.3464
15,-12,1,10,2,0.5748
15,30,1,5,1,0.3504
15,12,-1,10,1,0.4166
15,12,-1,10,1,0.5024
15,-20,0,10,2,0.4838
15,20,0,5,1,0.5647
15,-8,1,10,2,0.6055
15,-12,-1,10,2,0.8399
15,4,0,5,2,0.5729
15,-30,1,5,2,0.4917
15,-20,0,5,2,0.4514
15,-20,-1,10,2,0.6585
15,20,0,5,1,0.4464
15,8,-1,5,1,0.6661
15,-8,-1,5,2,0.4542
15,-30,0,10,2,0.423
15,-12,0,10,2,0.5065
15,-12,1,5,1,0.5659
15,4,0,5,1,0.7025
15,-12,0,5,2,0.4606
15,4,-1,5,1,0.82
15,8,0,5,1,0.4668
15,-20,-1,5,2,0.5524
15,-30,1,5,2,0.5121
15,12,0,10,1,0.5191
15,20,1,5,1,0.9375
15,20,-1,10,1,0.5485
15,30,0,10,1,0.3597
15,-8,0,10,2,0.7098
15,30,0,5,1,0.5181
15,-4,-1,5,2,0.8137
15,4,1,5,1,0.5322
15,-12,0,10,2,0.6479
15,-8,0,5,1,0.5268
15,-20,0,5,2,0.3602
15,8,0,10,1,0.5827
15,20,0,5,1,0.5122
15,30,1,10,1,0.4294
15,-8,0,10,2,0.7985
15,-8,-1,10,2,0.6083
15,8,-1,10,1,0.6257
15,-30,-1,10,2,0.4237
15,20,0,10,1,0.6391
15,-30,0,5,2,0.3935
15,30,1,10,1,0.3639
15,12,1,10,1,0.8157
15,-20,0,10,2,0.3972
15,8,1,10,1,0.5864
15,-20,0,5,2,0.3522
15,4,0,10,1,0.7369
15,20,0,5,1,0.5626
15,-30,1,10,2,0.3622
15,8,1,5,1,0.7526
15,8,0,5,1,0.5919
15,-4,1,10,2,0.6992
15,-8,0,5,2,0.8702
15,-30,0,5,2,0.3046
15,8,-1,5,1,0.5626
15,-8,0,10,2,0.7214
15,8,0,5,1,0.6185
15,-20,0,5,2,0.3808
15,12,-1,5,2,0.538
15,-4,-1,10,2,0.5958
15,4,0,5,1,0.5289
15,30,1,10,1,0.2735
15,-20,1,5,1,0.4176
15,-4,0,5,2,0.524
15,4,0,10,1,0.5651
15,-12,0,10,2,0.3848
15,20,0,10,1,0.453
15,20,1,5,1,0.4549
15,-12,-1,10,2,0.7833
15,-12,0,5,2,0.4827
15,-30,0,10,2,0.4215
15,-30,0,5,2,0.4696
15,-8,0,10,2,0.4578
15,30,0,5,1,0.421
15,-30,1,5,1,0.4191
15,12,0,10,1,0.5017
15,20,-1,10,1,0.4152
15,30,1,5,1,0.5685
15,20,-1,10,1,0.4421
15,-4,-1,10,2,0.6728
15,12,1,5,1,0.5793
15,-8,0,5,2,0.5197
15,-20,0,5,2,0.4317
15,12,-1,5,1,0.588
15,20,-1,5,1,0.344
15,30,1,5,1,0.5771
15,-20,0,10,2,0.4533
15,-20,0,5,2,0.4212
15,8,0,10,1,0.9043
15,-20,0,10,2,0.4294
15,8,0,5,1,0.6247
15,30,-1,5,1,0.4066
15,12,0,5,1,0.6461
15,4,0,5,1,0.822
15,8,1,10,1,0.6534
15,-12,0,5,2,0.6833
15,30,-1,10,1,0.2982
15,-4,1,5,2,0.8074
15,-30,0,10,2,0.4869
15,-8,0,5,2,0.5037
15,20,0,10,1,0.672
15,-8,1,10,1,0.5653
15,-8,0,5,2,0.5386
15,30,0,5,1,0.3718
15,4,1,10,1,1.2443
15,20,0,5,1,0.4232
15,-30,0,5,2,0.4397
15,-4,0,5,1,0.577
15,-20,1,5,2,0.5112
15,30,0,10,1,0.3469
15,30,0,10,1,0.3495
15,-20,-1,5,2,0.454
15,-30,0,10,2,0.4469
15,8,0,10,1,0.6929
15,-4,1,5,2,0.8434
15,-4,0,10,1,0.4698
15,8,0,10,1,0.6252
15,-30,-1,5,2,0.452
15,-30,-1,5,2,0.2824
15,12,1,10,1,0.4405
15,30,0,5,1,0.3605
15,12,0,5,1,0.6595
15,8,1,10,1,0.6158
15,-4,-1,5,2,0.4898
15,-4,0,5,1,0.6228
15,-8,0,5,2,0.4898
15,-4,0,5,2,0.5052
15,4,-1,5,1,0.9007
15,20,-1,5,1,0.5327
15,-4,-1,5,1,0.7321
15,-8,-1,10,2,0.3812
15,-8,-1,10,1,0.5415
15,-20,0,10,2,0.5867
15,-8,1,5,2,0.6984
15,-20,1,5,2,0.5177
15,8,-1,5,1,0.7142
15,-30,0,10,2,0.3491
15,-20,-1,10,2,0.4291
15,4,0,10,1,0.8142
15,20,1,5,1,0.4331
15,-4,0,10,2,0.5215
15,-8,1,5,2,0.7405
15,20,-1,10,1,0.6112
15,8,1,5,2,0.4285
15,-4,1,5,2,0.6257
15,-30,1,10,2,0.4196
15,4,1,5,1,0.701
15,-30,1,10,2,0.3819
15,12,1,10,1,0.6094
15,4,0,5,1,0.6531
15,8,1,5,1,0.6013
15,-30,-1,10,2,0.4198
15,-12,-1,5,1,0.5405
